行政区域コード,"都道府県名
（漢字）","市区町村名
（漢字）","都道府県名
（ｶﾅ）","市区町村名
（ｶﾅ）",都道府県真偽値,都道府県コード
46502,鹿児島県,南種子町,ｶｺﾞｼﾏｹﾝ,ﾐﾅﾐﾀﾈﾁｮｳ,FALSE,46
46505,鹿児島県,屋久島町,ｶｺﾞｼﾏｹﾝ,ﾔｸｼﾏﾁｮｳ,FALSE,46
46523,鹿児島県,大和村,ｶｺﾞｼﾏｹﾝ,ﾔﾏﾄｿﾝ,FALSE,46
46524,鹿児島県,宇検村,ｶｺﾞｼﾏｹﾝ,ｳｹﾝｿﾝ,FALSE,46
46525,鹿児島県,瀬戸内町,ｶｺﾞｼﾏｹﾝ,ｾﾄｳﾁﾁｮｳ,FALSE,46
46527,鹿児島県,龍郷町,ｶｺﾞｼﾏｹﾝ,ﾀﾂｺﾞｳﾁｮｳ,FALSE,46
46529,鹿児島県,喜界町,ｶｺﾞｼﾏｹﾝ,ｷｶｲﾁｮｳ,FALSE,46
46530,鹿児島県,徳之島町,ｶｺﾞｼﾏｹﾝ,ﾄｸﾉｼﾏﾁｮｳ,FALSE,46
46531,鹿児島県,天城町,ｶｺﾞｼﾏｹﾝ,ｱﾏｷﾞﾁｮｳ,FALSE,46
46532,鹿児島県,伊仙町,ｶｺﾞｼﾏｹﾝ,ｲｾﾝﾁｮｳ,FALSE,46
46533,鹿児島県,和泊町,ｶｺﾞｼﾏｹﾝ,ﾜﾄﾞﾏﾘﾁｮｳ,FALSE,46
46534,鹿児島県,知名町,ｶｺﾞｼﾏｹﾝ,ﾁﾅﾁｮｳ,FALSE,46
46535,鹿児島県,与論町,ｶｺﾞｼﾏｹﾝ,ﾖﾛﾝﾁｮｳ,FALSE,46
