行政区域コード,"都道府県名
（漢字）","市区町村名
（漢字）","都道府県名
（ｶﾅ）","市区町村名
（ｶﾅ）",都道府県真偽値,都道府県コード
13223,東京都,武蔵村山市,ﾄｳｷｮｳﾄ,ﾑｻｼﾑﾗﾔﾏｼ,FALSE,13
13224,東京都,多摩市,ﾄｳｷｮｳﾄ,ﾀﾏｼ,FALSE,13
13225,東京都,稲城市,ﾄｳｷｮｳﾄ,ｲﾅｷﾞｼ,FALSE,13
13227,東京都,羽村市,ﾄｳｷｮｳﾄ,ﾊﾑﾗｼ,FALSE,13
13228,東京都,あきる野市,ﾄｳｷｮｳﾄ,ｱｷﾙﾉｼ,FALSE,13
13229,東京都,西東京市,ﾄｳｷｮｳﾄ,ﾆｼﾄｳｷｮｳｼ,FALSE,13
13303,東京都,瑞穂町,ﾄｳｷｮｳﾄ,ﾐｽﾞﾎﾏﾁ,FALSE,13
13305,東京都,日の出町,ﾄｳｷｮｳﾄ,ﾋﾉﾃﾞﾏﾁ,FALSE,13
13307,東京都,檜原村,ﾄｳｷｮｳﾄ,ﾋﾉﾊﾗﾑﾗ,FALSE,13
13308,東京都,奥多摩町,ﾄｳｷｮｳﾄ,ｵｸﾀﾏﾏﾁ,FALSE,13
13361,東京都,大島町,ﾄｳｷｮｳﾄ,ｵｵｼﾏﾏﾁ,FALSE,13
13362,東京都,利島村,ﾄｳｷｮｳﾄ,ﾄｼﾏﾑﾗ,FALSE,13
13363,東京都,新島村,ﾄｳｷｮｳﾄ,ﾆｲｼﾞﾏﾑﾗ,FALSE,13
13364,東京都,神津島村,ﾄｳｷｮｳﾄ,ｺｳﾂﾞｼﾏﾑﾗ,FALSE,13
13381,東京都,三宅村,ﾄｳｷｮｳﾄ,ﾐﾔｹﾑﾗ,FALSE,13
13382,東京都,御蔵島村,ﾄｳｷｮｳﾄ,ﾐｸﾗｼﾞﾏﾑﾗ,FALSE,13
13401,東京都,八丈町,ﾄｳｷｮｳﾄ,ﾊﾁｼﾞｮｳﾏﾁ,FALSE,13
13402,東京都,青ヶ島村,ﾄｳｷｮｳﾄ,ｱｵｶﾞｼﾏﾑﾗ,FALSE,13
13421,東京都,小笠原村,ﾄｳｷｮｳﾄ,ｵｶﾞｻﾜﾗﾑﾗ,FALSE,13
14000,神奈川県,,ｶﾅｶﾞﾜｹﾝ,,TRUE,14
14100,神奈川県,横浜市,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼ,FALSE,14
14101,神奈川県,横浜市鶴見区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼﾂﾙﾐｸ,FALSE,14
14102,神奈川県,横浜市神奈川区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼｶﾅｶﾞﾜｸ,FALSE,14
14103,神奈川県,横浜市西区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼﾆｼｸ,FALSE,14
14104,神奈川県,横浜市中区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼﾅｶｸ,FALSE,14
14105,神奈川県,横浜市南区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼﾐﾅﾐｸ,FALSE,14
14106,神奈川県,横浜市保土ケ谷区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼﾎﾄﾞｶﾞﾔｸ,FALSE,14
14107,神奈川県,横浜市磯子区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼｲｿｺﾞｸ,FALSE,14
14108,神奈川県,横浜市金沢区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼｶﾅｻﾞﾜｸ,FALSE,14
14109,神奈川県,横浜市港北区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼｺｳﾎｸｸ,FALSE,14
14110,神奈川県,横浜市戸塚区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼﾄﾂｶｸ,FALSE,14
14111,神奈川県,横浜市港南区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼｺｳﾅﾝｸ,FALSE,14
14112,神奈川県,横浜市旭区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼｱｻﾋｸ,FALSE,14
14113,神奈川県,横浜市緑区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼﾐﾄﾞﾘｸ,FALSE,14
14114,神奈川県,横浜市瀬谷区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼｾﾔｸ,FALSE,14
14115,神奈川県,横浜市栄区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼｻｶｴｸ,FALSE,14
14116,神奈川県,横浜市泉区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼｲｽﾞﾐｸ,FALSE,14
14117,神奈川県,横浜市青葉区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼｱｵﾊﾞｸ,FALSE,14
14118,神奈川県,横浜市都筑区,ｶﾅｶﾞﾜｹﾝ,ﾖｺﾊﾏｼﾂﾂﾞｷｸ,FALSE,14
14130,神奈川県,川崎市,ｶﾅｶﾞﾜｹﾝ,ｶﾜｻｷｼ,FALSE,14
14131,神奈川県,川崎市川崎区,ｶﾅｶﾞﾜｹﾝ,ｶﾜｻｷｼｶﾜｻｷｸ,FALSE,14
14132,神奈川県,川崎市幸区,ｶﾅｶﾞﾜｹﾝ,ｶﾜｻｷｼｻｲﾜｲｸ,FALSE,14
14133,神奈川県,川崎市中原区,ｶﾅｶﾞﾜｹﾝ,ｶﾜｻｷｼﾅｶﾊﾗｸ,FALSE,14
14134,神奈川県,川崎市高津区,ｶﾅｶﾞﾜｹﾝ,ｶﾜｻｷｼﾀｶﾂｸ,FALSE,14
14135,神奈川県,川崎市多摩区,ｶﾅｶﾞﾜｹﾝ,ｶﾜｻｷｼﾀﾏｸ,FALSE,14
14136,神奈川県,川崎市宮前区,ｶﾅｶﾞﾜｹﾝ,ｶﾜｻｷｼﾐﾔﾏｴｸ,FALSE,14
14137,神奈川県,川崎市麻生区,ｶﾅｶﾞﾜｹﾝ,ｶﾜｻｷｼｱｻｵｸ,FALSE,14
14150,神奈川県,相模原市,ｶﾅｶﾞﾜｹﾝ,ｻｶﾞﾐﾊﾗｼ,FALSE,14
14151,神奈川県,相模原市緑区,ｶﾅｶﾞﾜｹﾝ,ｻｶﾞﾐﾊﾗｼﾐﾄﾞﾘｸ,FALSE,14
14152,神奈川県,相模原市中央区,ｶﾅｶﾞﾜｹﾝ,ｻｶﾞﾐﾊﾗｼﾁｭｳｵｳｸ,FALSE,14
14153,神奈川県,相模原市南区,ｶﾅｶﾞﾜｹﾝ,ｻｶﾞﾐﾊﾗｼﾐﾅﾐｸ,FALSE,14
14201,神奈川県,横須賀市,ｶﾅｶﾞﾜｹﾝ,ﾖｺｽｶｼ,FALSE,14
14203,神奈川県,平塚市,ｶﾅｶﾞﾜｹﾝ,ﾋﾗﾂｶｼ,FALSE,14
14204,神奈川県,鎌倉市,ｶﾅｶﾞﾜｹﾝ,ｶﾏｸﾗｼ,FALSE,14
14205,神奈川県,藤沢市,ｶﾅｶﾞﾜｹﾝ,ﾌｼﾞｻﾜｼ,FALSE,14
14206,神奈川県,小田原市,ｶﾅｶﾞﾜｹﾝ,ｵﾀﾞﾜﾗｼ,FALSE,14
14207,神奈川県,茅ヶ崎市,ｶﾅｶﾞﾜｹﾝ,ﾁｶﾞｻｷｼ,FALSE,14
14208,神奈川県,逗子市,ｶﾅｶﾞﾜｹﾝ,ｽﾞｼｼ,FALSE,14
14210,神奈川県,三浦市,ｶﾅｶﾞﾜｹﾝ,ﾐｳﾗｼ,FALSE,14
14211,神奈川県,秦野市,ｶﾅｶﾞﾜｹﾝ,ﾊﾀﾞﾉｼ,FALSE,14
14212,神奈川県,厚木市,ｶﾅｶﾞﾜｹﾝ,ｱﾂｷﾞｼ,FALSE,14
14213,神奈川県,大和市,ｶﾅｶﾞﾜｹﾝ,ﾔﾏﾄｼ,FALSE,14
14214,神奈川県,伊勢原市,ｶﾅｶﾞﾜｹﾝ,ｲｾﾊﾗｼ,FALSE,14
14215,神奈川県,海老名市,ｶﾅｶﾞﾜｹﾝ,ｴﾋﾞﾅｼ,FALSE,14
14216,神奈川県,座間市,ｶﾅｶﾞﾜｹﾝ,ｻﾞﾏｼ,FALSE,14
14217,神奈川県,南足柄市,ｶﾅｶﾞﾜｹﾝ,ﾐﾅﾐｱｼｶﾞﾗｼ,FALSE,14
14218,神奈川県,綾瀬市,ｶﾅｶﾞﾜｹﾝ,ｱﾔｾｼ,FALSE,14
14301,神奈川県,葉山町,ｶﾅｶﾞﾜｹﾝ,ﾊﾔﾏﾏﾁ,FALSE,14
14321,神奈川県,寒川町,ｶﾅｶﾞﾜｹﾝ,ｻﾑｶﾜﾏﾁ,FALSE,14
14341,神奈川県,大磯町,ｶﾅｶﾞﾜｹﾝ,ｵｵｲｿﾏﾁ,FALSE,14
14342,神奈川県,二宮町,ｶﾅｶﾞﾜｹﾝ,ﾆﾉﾐﾔﾏﾁ,FALSE,14
14361,神奈川県,中井町,ｶﾅｶﾞﾜｹﾝ,ﾅｶｲﾏﾁ,FALSE,14
14362,神奈川県,大井町,ｶﾅｶﾞﾜｹﾝ,ｵｵｲﾏﾁ,FALSE,14
14363,神奈川県,松田町,ｶﾅｶﾞﾜｹﾝ,ﾏﾂﾀﾞﾏﾁ,FALSE,14
14364,神奈川県,山北町,ｶﾅｶﾞﾜｹﾝ,ﾔﾏｷﾀﾏﾁ,FALSE,14
14366,神奈川県,開成町,ｶﾅｶﾞﾜｹﾝ,ｶｲｾｲﾏﾁ,FALSE,14
14382,神奈川県,箱根町,ｶﾅｶﾞﾜｹﾝ,ﾊｺﾈﾏﾁ,FALSE,14
14383,神奈川県,真鶴町,ｶﾅｶﾞﾜｹﾝ,ﾏﾅﾂﾙﾏﾁ,FALSE,14
14384,神奈川県,湯河原町,ｶﾅｶﾞﾜｹﾝ,ﾕｶﾞﾜﾗﾏﾁ,FALSE,14
14401,神奈川県,愛川町,ｶﾅｶﾞﾜｹﾝ,ｱｲｶﾜﾏﾁ,FALSE,14
14402,神奈川県,清川村,ｶﾅｶﾞﾜｹﾝ,ｷﾖｶﾜﾑﾗ,FALSE,14
